ID,Tweet,Influenza,Diarrhea,Hayfever,Cough,Headache,Fever,Runnynose,Cold,labels,is_test
1424en,"Maybe not a lot of people know this, but there are fall allergies too!",0,0,0,0,0,0,0,0,sober,False
1425en,"My cough is horrible, I can't do anything.",0,0,0,1,0,0,0,0,Cough,False
1426en,The bird flu is supposedly coming from overseas.,0,0,0,0,0,0,0,0,sober,False
1427en,How do you say diarrhea in English? I have diarrhea right now.,0,1,0,0,0,0,0,0,Diarrhea,False
1428en,"Everyone, please tell me how you combat allergies.",0,0,0,0,0,0,0,0,sober,False
1429en,Apparently the bird flu is going around in China during this season...,0,0,0,0,0,0,0,0,sober,False
1430en,"There's an important meeting coming up, but I've had a headache since this morning.",0,0,0,0,1,0,0,0,Headache,False
1431en,My wife seems to be in bad shape because of her allergies.,0,0,1,0,0,0,1,0,Hayfever;Runnynose,False
1432en,"My little brother gave me his cold, I have a fever and swollen lymph nodes.",0,0,0,0,0,1,0,1,Fever;Cold,False
1433en,I got a flu shot.,0,0,0,0,0,0,0,0,sober,False
1434en,The prevalence of the flu makes me nervous.,1,0,0,0,0,1,0,0,Influenza;Fever,False
1435en,I have a fever and my stomach hurts. I'm staying home.,0,1,0,0,0,1,0,0,Diarrhea;Fever,False
1436en,What are you all doing to combat allergies?,0,0,1,0,0,0,1,0,Hayfever;Runnynose,False
1437en,I have a fever and my neck is swollen.,0,0,0,0,0,1,0,0,Fever,False
1438en,"I have a fever, but I don't know yet whether or not I'll stay home.",0,0,0,0,0,1,0,0,Fever,False
1439en,I got over my flu and can finally go out!,0,0,0,0,0,0,0,0,sober,False
1440en,I bought fever medicine that works for my cold that I talked about on my general blog. It's supposed to have been developed based on recent scientific discoveries.,0,0,0,0,0,0,0,1,Cold,False
1441en,"When it's really bad, my cough doesn't stop for another week after my fever's gone down.",0,0,0,0,0,0,0,0,sober,False
1442en,"It's rough working when I have a headache, so I need to do something fast.",0,0,0,0,1,0,0,0,Headache,False
1443en,I want to do something about how I get a stuffy nose every time I play with a dog.,0,0,0,0,0,0,1,0,Runnynose,False
1444en,"A lot of people hack up phlegm on the side of the road, I wish they'd show some manners. ",0,0,0,1,0,0,0,0,Cough,False
1445en,I have a fever and can't stop coughing because of this cold. It's painful.,0,0,0,1,0,1,0,1,Cough;Fever;Cold,False
1446en,Is there no alcohol that helps cure allergies?,0,0,1,0,0,0,1,0,Hayfever;Runnynose,False
1447en,They say people with eczema also often have allergies. Fall is another rough season for me.,0,0,0,0,0,0,0,0,sober,False
1448en,I have diarrhea thanks to the soboro don my grandma made.,0,1,0,0,0,0,0,0,Diarrhea,False
1449en,I woke up this morning to a headache and my body feels weak. Now my joints are killing me. Could this be the flu? It might be pretty bad.,0,0,0,0,1,0,0,0,Headache,False
1450en,Please tell me the medical term for diarrhea! Urgent!,0,0,0,0,0,0,0,0,sober,False
1451en,I feel like I'm coming down with something today. My nose won't stop running.,0,0,0,0,0,0,1,1,Runnynose;Cold,False
1452en,"I thought I had the chills, and now I've got a full-blown cold.",0,0,0,0,0,0,0,1,Cold,False
1453en,They said on the news that it's easier to catch an infection during the cooler seasons. Apparently a sudden fever is a sign. ,0,0,0,0,0,0,0,0,sober,False
1454en,The ground is hot even at this late an hour.,0,0,0,0,0,0,0,0,sober,False
1455en,"I caught a cold, but I'm going on a trip to Spain the day after tomorrow. Crap!",0,0,0,0,0,0,0,1,Cold,False
1456en,"My personal take is that a fever isn't a big deal if it's low, but I don't know if that's true.",0,0,0,0,0,1,0,0,Fever,False
1457en,I don't have any symptoms other than a headache.,0,0,0,0,1,0,0,0,Headache,False
1458en,Somebody tell me what to do about allergies!,0,0,1,0,0,0,1,0,Hayfever;Runnynose,False
1459en,"I had a hedache, so I wasn't really listening to what the person was saying...",0,0,0,0,1,0,0,0,Headache,False
1460en,"I spent the day in cool temperatures, and now I have a fever after being in the cold.",0,0,0,0,0,1,0,0,Fever,False
1461en,This stuffy nose is killing me. I'm going to have to do something about it at some point today,0,0,0,0,0,0,1,0,Runnynose,False
1462en,"This headache is killing me, so I'm going to skip the bath and go straight to bed!",0,0,0,0,1,0,0,0,Headache,False
1463en,It's a pain when there's phlegm,0,0,0,1,0,0,0,0,Cough,False
1464en,My abs hurt every time I cough.,0,0,0,1,0,0,0,0,Cough,False
1465en,Spending time with him gives me a headache.,0,0,0,0,0,0,0,0,sober,False
1466en,"My 3-year old daughter has a cold, but I'm worried it could be the mumps.",0,0,0,0,0,0,0,1,Cold,False
1467en,I have a headache from listening to a complex discussion about space. I wish they'd translate into easier-to-understand words... ,0,0,0,0,0,0,0,0,sober,False
1468en,I blew my nose so much that I got an ear infection.,0,0,0,0,0,0,1,0,Runnynose,False
1469en,"This is the first year I've become personally acquainted with allergies, not cool.",0,0,1,0,0,0,1,0,Hayfever;Runnynose,False
1470en,They say the bird flu is going around.,0,0,0,0,0,0,0,0,sober,False
1471en,I don't need medicine for a mere head cold,0,0,0,0,0,0,1,1,Runnynose;Cold,False
1472en,I had a killer headache this morning,0,0,0,0,1,0,0,0,Headache,False
1473en,I wish they'd quit with the deliberate throat-clears.,0,0,0,1,0,0,0,0,Cough,False
1474en,I've been coughing so much my abs hurt.,0,0,0,1,0,0,0,0,Cough,False
1475en,"I repeated the same thing three times when talking to someone who is just not on the same wavelength as me, and they still didn't get it, I have such a headache. It was like talking to an alien.",0,0,0,0,0,0,0,0,sober,False
1476en,I always wear a mask and glasses as a preventative measure against allergies.,0,0,1,0,0,0,1,0,Hayfever;Runnynose,False
1477en,"I feel so tired and out of it, could it be a cold?",0,0,0,0,0,0,0,1,Cold,False
1478en,I thought I had a cold but to my surprise I was diagnosed with allergies.,0,0,1,0,0,0,1,1,Hayfever;Runnynose;Cold,False
1479en,I shouldn't have listened to loud music when I had an awful headache.,0,0,0,0,1,0,0,0,Headache,False
1480en,"I feel like I have a cold coming on, so I took fever medicine.",0,0,0,0,0,0,0,1,Cold,False
1481en,"I'm tired and feverish. But if it's a cold, maybe I can stay home from work.",0,0,0,0,0,1,0,1,Fever;Cold,False
1482en,"I have a fever so I can't meet up, want to talk on the phone?",0,0,0,0,0,1,0,0,Fever,False
1483en,I have a touch of diarrhea lately.,0,1,0,0,0,0,0,0,Diarrhea,False
1484en,"Looks like it's a fever, time to go somewhere cool",0,0,0,0,0,1,0,0,Fever,False
1485en,The headache that comes periodically. It really hurts,0,0,0,0,1,0,0,0,Headache,False
1486en,"I have such a bad cough, someone said I was doing it on purpose. Meanwhile, I have a fever and am having an awful time.",0,0,0,1,0,1,0,0,Cough;Fever,False
1487en,"My bad cough is better, but my head still hurts.",0,0,0,1,1,0,0,0,Cough;Headache,False
1488en,I feel fine aside from the headache.,0,0,0,0,1,0,0,0,Headache,False
1489en,I have terrible allergies even though it's fall...,0,0,1,0,0,0,1,0,Hayfever;Runnynose,False
1490en,The chills I'm getting seem to be symptoms of the beginning of a cold.,0,0,0,0,0,0,0,1,Cold,False
1491en,"This stuffy nose seems to be a cold, and my head hurts now too.",0,0,0,0,1,0,1,1,Headache;Runnynose;Cold,False
1492en,This headache is surprisingly painful,0,0,0,0,1,0,0,0,Headache,False
1493en,"My fever is up to 104. Thinking about it now, I wonder where I picked this up?",0,0,0,0,0,1,0,0,Fever,False
1494en,"I caught a cold and have every symptom: a headache, runny nose, and cough.",0,0,0,1,1,0,1,1,Cough;Headache;Runnynose;Cold,False
1495en,My stuffy nose is so bad that my head hurts.,0,0,0,0,1,0,1,0,Headache;Runnynose,False
1496en,"I'm so happy, my stuffy nose is finally gone.",0,0,0,0,0,0,0,0,sober,False
1497en,"I caught a cold, so I don't know whether or not I can go.",0,0,0,0,0,0,0,1,Cold,False
1498en,"I hear the bird flu is still rampant in China, and now that it's the season for it, we have to be extra careful.",0,0,0,0,0,0,0,0,sober,False
1499en,Colds are the source of all illness.,0,0,0,0,0,0,0,0,sober,False
1500en,"I get phlegm in my throat, so I carry tissues with me to be polite, but my consumption has been high lately.",0,0,0,1,0,0,0,0,Cough,False
1501en,"This sucks. I caught a cold. Chills and a headache, and I'm exhausted. I'm so out of it. Maybe I'll take off tomorrow.",0,0,0,0,1,0,0,1,Headache;Cold,False
1502en,"My allergies haven't been acting up yet, but I don't know when it will happen, so I should take preventative measures.",0,0,0,0,0,0,0,0,sober,False
1503en,This sucks. I had to catch a cold today of all days.,0,0,0,0,0,0,0,1,Cold,False
1504en,"I know the phlegm is bothering you, but don't take too much medicine.",0,0,0,1,0,0,0,0,Cough,False
1505en,"I wonder if dogs get stuffy noses, too.",0,0,0,0,0,0,0,0,sober,False
1506en,My big brother gave me the flu.,1,0,0,0,0,1,0,0,Influenza;Fever,False
1507en,"There are more allergy medicines and remedies, but do they really work I wonder?",0,0,0,0,0,0,0,0,sober,False
1508en,"I don't feel sick at all except for the headache, though.",0,0,0,0,1,0,0,0,Headache,False
1509en,I woke up this morning to a horrible splitting headache and my body felt week. I haven't experienced this in a while.,0,0,0,0,1,0,0,0,Headache,False
1510en,They can't prevent cold even with all the scientific developments?,0,0,0,0,0,0,0,0,sober,False
1511en,"My headache hasn't gotten any better since this morning, so I'm going to go home soon. I'll take a bath and go right to bed.",0,0,0,0,1,0,0,0,Headache,False
1512en,"I have diarrhea, I'm not doing well lately.",0,1,0,0,0,0,0,0,Diarrhea,False
1513en,"I was with someone who has a cold, now I'm sick.",0,0,0,0,0,0,0,1,Cold,False
1514en,"I'm gargling and washing my hands, I want to cure this cough and sore throat.",0,0,0,1,0,0,0,0,Cough,False
1515en,I posted about how to cope with a stuffy nose on my blog.,0,0,0,0,0,0,1,0,Runnynose,False
1516en,"I have a horrible headache, so I'm going home.",0,0,0,0,1,0,0,0,Headache,False
1517en,"We went out as a family for the first time in a long time and I had fried shrimp. It was so good! My mom, who's been staying in bed because of the flu, is fully recovered, too, which I'm really glad about.",0,0,0,0,0,0,0,0,sober,False
1518en,"There was a Tokyo scene in the Western movie I saw yesterday, and the depiction was so ridiculous I blew snot out my nose. There was no way I could stop myself from laughing at that.",0,0,0,0,0,0,0,0,sober,False
1519en,You have to take care of yourself during flu season.,0,0,0,0,0,0,0,0,sober,False
1520en,"Every time I see a miko, I get so excited I get a fever.",0,0,0,0,0,0,0,0,sober,False
1521en,"I thought I was over my cold, but I still have a runny nose. Is it allergies?",0,0,1,0,0,0,1,0,Hayfever;Runnynose,False
1522en,"The flu is supposed to be particularly bad this year, so get your flu shots.",0,0,0,0,0,0,0,0,sober,False
1523en,My fever still hasn't gone down!,0,0,0,0,0,1,0,0,Fever,False
1524en,"I went to the doctor and it turns out that it's the flu. I'm coughing a lot, and my back hurts.",1,0,0,1,0,1,0,0,Influenza;Cough;Fever,False
1525en,"I've had a bad headache since morning, so I'm goin' home.",0,0,0,0,1,0,0,0,Headache,False
1526en,"My headache has gotten worse since yesterday. I'm leaving work early, and I guess I'll go to bed early.",0,0,0,0,1,0,0,0,Headache,False
1527en,"I have a fever, but I have to make my husband's bento.",0,0,0,0,0,1,0,0,Fever,False
1528en,"I took medicine because of an horrible stuffy nose, so now my throat is super dry.",0,0,0,0,0,0,1,0,Runnynose,False
1529en,I have to take some cough medicine!,0,0,0,1,0,0,0,0,Cough,False
1530en,Are the mumps a cold?,0,0,0,0,0,0,0,0,sober,False
1531en,Somebody tell me how to get rid of a stuffy nose.,0,0,0,0,0,0,1,0,Runnynose,False
1532en,Isn't it about time that Mr. Headache goes bye bye?,0,0,0,0,1,0,0,0,Headache,False
1533en,It's laughable how the diarrhea just won't stop.,0,1,0,0,0,0,0,0,Diarrhea,False
1534en,I hear that your cell phone will heat up if you put it in a case.,0,0,0,0,0,0,0,0,sober,False
1535en,"Since headaches happen unexpectedly, it's hard to prevent them, and that just makes them worse.",0,0,0,0,1,0,0,0,Headache,False
1536en,"Ugghh, I wasn't feeling well last night, turns out it's the flu.",1,0,0,0,0,1,0,0,Influenza;Fever,False
1537en,I want medicine that stops a runny nose.,0,0,0,0,0,0,1,0,Runnynose,False
1538en,The flu has been going around lately. Time for some solid risk management.,0,0,0,0,0,0,0,0,sober,False
1539en,They said on the news that a lot of people are getting fevers this year.,0,0,0,0,0,0,0,0,sober,False
1540en,I feel so sick and it doesn't feel like this cough is going away any time soon.,0,0,0,1,0,0,0,0,Cough,False
1541en,I need medicine. This headache I have today is really bad.,0,0,0,0,1,0,0,0,Headache,False
1542en,I want the miko with the cool look in her eyes to take my temperature.,0,0,0,0,0,0,0,0,sober,False
1543en,Worst cough and phlegm of the year,0,0,0,1,0,0,0,0,Cough,False
1544en,"Yesterday you said you had a cold, but you look fine in the blog post you uploaded.",0,0,0,0,0,0,0,1,Cold,False
1545en,"Tanaka caught a cold and has been staying home from school for a few days. This is rare, he doesn't normally get sick.",0,0,0,0,0,0,0,1,Cold,False
1546en,I caught a head cold. I'm going to hole up at home and read a book.,0,0,0,0,0,0,1,1,Runnynose;Cold,False
1547en,They say allergies won't be too bad this spring.,0,0,0,0,0,0,0,0,sober,False
1548en,"I've had an awful headache since this morning, so I'm going to take a bath and go to bed.",0,0,0,0,1,0,0,0,Headache,False
1549en,"I woke up and, feeling like I had bad diarrhea, ran.",0,1,0,0,0,0,0,0,Diarrhea,False
1550en,"I'm tired from coughing so hard, and now I think I've got a headache. It hasn't gotten better at all, this sucks.",0,0,0,1,1,0,0,0,Cough;Headache,False
1551en,They said your throat gets dry when you have the flu.,0,0,0,0,0,0,0,0,sober,False
1552en,"Millennials don't know coughing etiquette, must be nice",0,0,0,1,0,0,0,0,Cough,False
1553en,"I feel weak, and tired, and my head hurts, I don't want to go to work.",0,0,0,0,1,0,0,0,Headache,False
1554en,Could you need surgery or something because of the flu?,0,0,0,0,0,0,0,0,sober,False
1555en,"T took a bath anyway, even though I've had a bad headache since this morning. Now I got chills. This is bad, I'm going to bed.",0,0,0,0,1,0,0,0,Headache,False
1556en,I caught a cold and my nose won't stop running. My tissue consumption today is off the charts.,0,0,0,0,0,0,1,1,Runnynose;Cold,False
1557en,"What, you get the flu from birds?",0,0,0,0,0,0,0,0,sober,False
1558en,This medicine is good for allergies. ,0,0,0,0,0,0,0,0,sober,False
1559en,Coughing like crazy is really important.,0,0,0,1,0,0,0,0,Cough,False
1560en,Apparently they don't have enough flu shots to go around.,0,0,0,0,0,0,0,0,sober,False
1561en,"Whoa, I had no idea dogs could get head colds, too!",0,0,0,0,0,0,0,0,sober,False
1562en,"When I have a fever, I can sleep forever.",0,0,0,0,0,1,0,0,Fever,False
1563en,"Even though I took lots of medicine yesterday, my runny nose still won't stoppp.",0,0,0,0,0,0,1,0,Runnynose,False
1564en,"I feel bad for my grandma, she has diarrhea after getting food poisoning from the oyster in the food she ate yesterday.",0,1,0,0,0,0,0,0,Diarrhea,False
1565en,"I have a slight headache, so I'm going to bed early today.",0,0,0,0,1,0,0,0,Headache,False
1566en,"I finally got allergies, too.",0,0,1,0,0,0,1,0,Hayfever;Runnynose,False
1567en,I've gotten diarrhea in the middle of a soccer match.,0,0,0,0,0,0,0,0,sober,False
1568en,"My wife is blowing her nose constantly because of allergies, but she has a slight fever, too, so I commented that it could be a cold, but she said definitely not. She always toughs things out.",0,0,1,0,0,1,1,1,Hayfever;Fever;Runnynose;Cold,False
1569en,"I have a fever, so I'm staying home today",0,0,0,0,0,1,0,0,Fever,False
1570en,"It's cold, so I've had the worst diarrhea lately.",0,1,0,0,0,0,0,0,Diarrhea,False
1571en,"It's late at night, and my fever has gone up.",0,0,0,0,0,1,0,0,Fever,False
1572en,The pattern of this year's seasonal cold is a double whammy: a stomach bug with a fever.,0,0,0,0,0,0,0,0,sober,False
